30690,1,I,P9,,0,,25,0000025000,,,,,,0,0,,,,,1.40000,,,,0,,,0,,0,,,,,,,0,,,,0,0,0,,0,0,0,,,,0,,,,,,,,,
30690,2,I,P23,,0,,100,0000100000,,,,,,0,0,,,,,0.77000,,,,0,,,0,,0,,,,,,,0,,,,0,0,0,,0,0,0,,,,0,,,,,,,,,
30690,3,C,/1,,0,,0,0000000000,,,,,,0,0,52.38000,,,,,52.38000,,,0,,,0,,0,,,,,,,0,,,,0,0,0,,0,0,0,,,,0,,,,,,,,,
